,Rmax,RR,NL,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
102,40,24,12,177.55243373603702,0.0,0.0
103,40,24,13,177.55243373603702,0.0,0.0
104,40,24,14,177.55243373603702,0.0,0.0
105,40,23,0,177.68062744570946,177.68062744570946,177.7816144058361
106,40,23,1,177.68062744570946,99.20863185715939,161.58538954911722
107,40,23,2,177.68062744570946,49.08733638394797,99.53520289753492
108,40,23,3,177.68062744570946,2.08859503780512,55.71896040076507
109,40,23,4,177.68062744570946,0.0,27.862577741163506
110,40,23,5,177.68062744570946,0.0,2.08859503780512
111,40,23,6,177.68062744570946,0.0,2.08859503780512
112,40,23,7,177.68062744570946,0.0,2.08859503780512
113,40,23,8,177.68062744570946,0.0,0.0
114,40,23,9,177.68062744570946,0.0,2.08859503780512
115,40,23,10,177.68062744570946,0.0,0.0
116,40,23,11,177.68062744570946,0.0,0.0
117,40,23,12,177.68062744570946,0.0,0.0
118,40,23,13,177.68062744570946,0.0,0.0
119,40,23,14,177.68062744570946,0.0,0.0
120,40,22,0,177.75486764056205,177.75486764056205,177.66176067357623
121,40,22,1,177.75486764056205,99.2848823851486,163.60606915560237
122,40,22,2,177.75486764056205,50.80144045596974,97.67418337078064
123,40,22,3,177.75486764056205,2.357539421835739,56.88979004956461
124,40,22,4,177.75486764056205,0.0,29.742240510415883
